PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
59949750,UG,BS   ,Bachelor of Science,4/26/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
59951080,UG,BS   ,Bachelor of Science,12/13/19,BSMUB,MUSIC BUSINESS
59956400,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
59957730,UG,BS   ,Bachelor of Science,4/24/20,SDSSC,Secondary Social Sciences
51967090,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
87242680,UG,BS   ,Bachelor of Science,8/31/21,BSPSO,PSYCHOLOGY (SN)
59959060,UG,BS   ,Bachelor of Science,6/30/20,BSPLS,Political Science
59961720,UG,BS   ,Bachelor of Science,4/24/20,BSKPT,Kinesiology: Pre-Physical Therapy
59965710,UG,BS   ,Bachelor of Science,12/13/19,BSLDR,Organizational Leadership
59968370,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
59969700,UG,BS   ,Bachelor of Science,4/26/19,BSDJR,DIGITAL JOURNALISM
59972360,UG,BS   ,Bachelor of Science,4/26/19,BSCOM,COMMUNICATION
59973690,UG,BS   ,Bachelor of Science,4/24/20,BSACT,Accounting
59975020,UG,BS   ,Bachelor of Science,6/10/20,ELEMK,Elementary Education
59976350,UG,BS   ,Bachelor of Science,6/30/20,BSLDR,Organizational Leadership
59977680,UG,BS   ,Bachelor of Science,12/13/19,BSMGT,Management
59979010,UG,BS   ,Bachelor of Science,4/24/20,BSSME,SPORT MANAGEMENT: PE & COACHING
59980340,UG,BS   ,Bachelor of Science,4/26/19,BSPMN,PRACTICAL MINISTRIES
59986990,UG,BME  ,Bachelor of Music Educati,4/24/20,BMED,Music Education
59996300,UG,BS   ,Bachelor of Science,4/24/20,ELEMK,Elementary Education
59997630,UG,BS   ,Bachelor of Science,4/24/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
59998960,UG,BS   ,Bachelor of Science,4/24/20,ELEMK,Elementary Education
45128230,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
54440890,UG,BS   ,Bachelor of Science,12/14/18,BSMUB,MUSIC BUSINESS
57773870,UG,BS   ,Bachelor of Science,12/14/18,ELEMK,Elementary Education
57775200,UG,BS   ,Bachelor of Science,12/14/18,BSPMN,PRACTICAL MINISTRIES
60004280,UG,BS   ,Bachelor of Science,5/4/18,BSCRM,Criminal Justice
60006940,UG,BS   ,Bachelor of Science,3/20/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
60008270,UG,BS   ,Bachelor of Science,7/31/20,BSWME,WORSHIP MINISTRIES (SN)
60010930,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
60013590,UG,BS   ,Bachelor of Science,3/8/22,BSKEX,Kinesiology: Exercise Science
60017580,UG,BS   ,Bachelor of Science,3/10/21,BSFLM,Film Production
60021570,UG,BA   ,Bachelor of Arts,12/13/19,BAENG,ENGLISH
60024230,UG,BS   ,Bachelor of Science,7/10/20,BSFLM,Film Production
60025560,UG,BS   ,Bachelor of Science,12/14/18,BSPMN,PRACTICAL MINISTRIES
60026890,UG,BS   ,Bachelor of Science,8/20/20,BSSMB,SPORT MANAGEMENT: BUSINESS
60030880,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
60032210,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
60034870,UG,BS   ,Bachelor of Science,12/10/20,BSN,Nursing
60040190,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
60041520,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
57421420,UG,BME  ,Bachelor of Music Educati,12/13/19,BMED,Music Education
51786210,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
57733970,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
60044180,UG,BS   ,Bachelor of Science,6/30/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
60045510,UG,BA   ,Bachelor of Arts,4/24/20,BAHIS,HISTORY
60048170,UG,BS   ,Bachelor of Science,4/30/21,BIOPR,BIOLOGY: PRE-MED
60050830,UG,BS   ,Bachelor of Science,4/24/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
60053490,UG,BS   ,Bachelor of Science,4/26/21,SDSSC,Secondary Social Sciences
60056150,UG,BS   ,Bachelor of Science,12/13/19,BSGRD,Graphic Design
60062800,UG,BA   ,Bachelor of Arts,12/13/19,BAMDS,Multidisciplinary Studies
60065460,UG,BM   ,Bachelor of Music,4/24/20,BMPI,MUSIC PERFORMANCE: INSTRUMENTAL
60070780,UG,BS   ,Bachelor of Science,10/31/19,ELEMK,Elementary Education
60072110,UG,BME  ,Bachelor of Music Educati,6/30/20,BMED,Music Education
60073440,UG,BS   ,Bachelor of Science,4/30/21,BSBIV,Biology: Veterinary Medicine
60074770,UG,BS   ,Bachelor of Science,8/10/20,BSLGS,Legal Studies
60076100,UG,BME  ,Bachelor of Music Educati,12/10/20,BMED,Music Education
60077430,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
60078760,UG,BS   ,Bachelor of Science,4/24/20,BSMGT,Management
60080090,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
78520540,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
51498930,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
60085410,UG,BS   ,Bachelor of Science,4/24/20,BSACT,Accounting
60088070,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
60093390,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
60096050,UG,BS   ,Bachelor of Science,4/24/20,BSMUB,MUSIC BUSINESS
60097380,UG,BS   ,Bachelor of Science,12/13/19,BSPSO,PSYCHOLOGY (SN)
60100040,UG,BS   ,Bachelor of Science,4/24/20,BSMUB,MUSIC BUSINESS
60102700,UG,BS   ,Bachelor of Science,10/31/19,BSCRM,Criminal Justice
60104030,UG,BA   ,Bachelor of Arts,4/24/20,BAWM,WORSHIP MINISTRIES
60108020,UG,BS   ,Bachelor of Science,12/10/20,BSACT,Accounting
60112010,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
60117330,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
60118660,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
60121320,UG,BS   ,Bachelor of Science,4/24/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
60122650,UG,BS   ,Bachelor of Science,12/13/19,BSLDO,Organizational Leadership (SN)
60123980,UG,BS   ,Bachelor of Science,12/14/18,BSMKT,Marketing
49526540,UG,BS   ,Bachelor of Science,6/28/22,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
60126640,UG,BS   ,Bachelor of Science,4/24/20,BSSMB,SPORT MANAGEMENT: BUSINESS
60131960,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
60133290,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
60137280,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
60139940,UG,BS   ,Bachelor of Science,6/28/22,BSPSO,PSYCHOLOGY (SN)
60141270,UG,BSW  ,Bachelor of Social Work,7/10/20,BSW,Social Work
60142600,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
60146590,UG,BS   ,Bachelor of Science,4/26/19,BSBIO,General Biology
60147920,UG,BS   ,Bachelor of Science,9/30/20,BSDJR,DIGITAL JOURNALISM
60153240,UG,BS   ,Bachelor of Science,4/24/20,BSACT,Accounting
60155900,UG,BS   ,Bachelor of Science,9/30/19,BSSMB,SPORT MANAGEMENT: BUSINESS
60159890,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
60165210,UG,BS   ,Bachelor of Science,5/31/21,BSMUB,MUSIC BUSINESS
60169200,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
60170530,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
50895110,UG,BS   ,Bachelor of Science,5/4/18,BSLDR,Organizational Leadership
50900430,UG,BS   ,Bachelor of Science,5/4/18,BSCOM,COMMUNICATION
60175850,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
60179840,UG,BS   ,Bachelor of Science,4/24/20,BSBCT,BROADCASTING
60189150,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
60191810,UG,BS   ,Bachelor of Science,12/13/19,BSBCT,BROADCASTING
60195800,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
60198460,UG,BS   ,Bachelor of Science,12/13/19,BSGRD,Graphic Design
60201120,UG,BS   ,Bachelor of Science,12/13/19,BSPMN,PRACTICAL MINISTRIES
60205110,UG,BS   ,Bachelor of Science,4/24/20,BSMGT,Management
60207770,UG,BS   ,Bachelor of Science,4/24/20,BSMKT,Marketing
60209100,UG,BS   ,Bachelor of Science,12/17/20,BSCOM,COMMUNICATION
60213090,UG,BS   ,Bachelor of Science,12/13/19,BSKEX,Kinesiology: Exercise Science
78668170,UG,BS   ,Bachelor of Science,5/8/23,ELEMK,Elementary Education
78681470,UG,AA   ,Associate of Arts,4/24/20,AABUS,BUSINESS (DU)
43533560,UG,BS   ,Bachelor of Science,12/10/20,BIOPR,BIOLOGY: PRE-MED
60221070,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
60222400,UG,BS   ,Bachelor of Science,12/10/20,BSBIO,General Biology
60225060,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
60226390,UG,BS   ,Bachelor of Science,4/26/19,BSMAT,Mathematics
60229050,UG,BS   ,Bachelor of Science,4/24/20,BSPSY,Psychology
60231710,UG,BS   ,Bachelor of Science,8/31/19,BSCOM,COMMUNICATION
60233040,UG,BS   ,Bachelor of Science,10/31/20,BSCRM,Criminal Justice
60237030,UG,BS   ,Bachelor of Science,4/26/19,BSGRD,Graphic Design
60239690,UG,BS   ,Bachelor of Science,4/24/20,BSCRM,Criminal Justice
60241020,UG,BS   ,Bachelor of Science,4/30/21,BSCMS,Communication & Mass Media (SN)
60242350,UG,BBA  ,Bachelor of Busi Admin,4/30/21,BBA,Business Administration (SN)
60246340,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
60247670,UG,BS   ,Bachelor of Science,12/10/21,BSGRD,Graphic Design
60249000,UG,BS   ,Bachelor of Science,12/14/18,BSMLX,MINISTERIAL LEADERSHIP (SN)
60250330,UG,BS   ,Bachelor of Science,2/28/21,BSCRM,Criminal Justice
45460730,UG,BS   ,Bachelor of Science,12/10/21,BSMED,MUSIC EDUCATION (K-12)
5361230,UG,BS   ,Bachelor of Science,5/4/18,BSCMN,CHURCH MINISTRY
72211020,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
78746640,UG,BA   ,Bachelor of Arts,8/23/22,BAGS,General Studies
78789200,UG,BSW  ,Bachelor of Social Work,11/21/22,BSW,Social Work
78795850,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
56606130,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
56610120,UG,BS   ,Bachelor of Science,8/31/18,BSKEX,Kinesiology: Exercise Science
72253580,UG,BS   ,Bachelor of Science,11/15/23,ELEMK,Elementary Education
53351620,UG,BS   ,Bachelor of Science,5/4/18,BSLDO,Organizational Leadership (SN)
53125520,UG,BS   ,Bachelor of Science,5/3/22,BSMNL,MINISTERIAL LEADERSHIP (SN)
53128180,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
52614800,UG,BS   ,Bachelor of Science,5/4/18,BSKEX,Kinesiology: Exercise Science
52618790,UG,BA   ,Bachelor of Arts,5/4/18,BAMDS,Multidisciplinary Studies
52621450,UG,BS   ,Bachelor of Science,7/31/18,BSJPR,JOURNALISM: PUBLIC RELATIONS
52625440,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
89418560,UG,BS   ,Bachelor of Science,9/1/21,BSDMD,Digital Media & Design (SN)
54427590,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
72337370,UG,BS   ,Bachelor of Science,12/17/20,BSDMD,Digital Media & Design (SN)
72429140,UG,BS   ,Bachelor of Science,12/10/20,BSLDR,Organizational Leadership
65731260,UG,BS   ,Bachelor of Science,12/12/23,BSHSP,Interdisciplinary Studies: Human Svrs/Psy
54252030,UG,BS   ,Bachelor of Science,5/4/18,BSINB,International Business
54253360,UG,BA   ,Bachelor of Arts,12/14/18,BAENG,ENGLISH
5125820,UG,BS   ,Bachelor of Science,5/4/18,BSCOM,COMMUNICATION
72516920,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
72524900,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
72540860,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
72542190,UG,BS   ,Bachelor of Science,4/28/22,BSMGT,Management
56775040,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
4601800,UG,BS   ,Bachelor of Science,3/31/18,SDENG,Secondary English
103161450,UG,BS   ,Bachelor of Science,6/27/23,BSPSY,Psychology
82912200,UG,BA   ,Bachelor of Arts,12/7/23,BAGRD,Graphic Design
107026430,UG,AA   ,Associate of Arts,12/8/22,AAGN,General Education
57861650,UG,BS   ,Bachelor of Science,4/26/19,BSLDR,Organizational Leadership
57862980,UG,BS   ,Bachelor of Science,8/31/19,BSPMN,PRACTICAL MINISTRIES
57864310,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
50540000,UG,BBA  ,Bachelor of Busi Admin,12/10/21,BBAMC,MARKETING & COMMUNICATION (SN)
46925060,UG,BS   ,Bachelor of Science,8/31/18,BSCHM,CHURCH MUSIC
88881240,UG,BS   ,Bachelor of Science,4/30/21,BSCMS,Communication & Mass Media (SN)
38954370,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
124839120,UG,BBA  ,Bachelor of Busi Admin,12/15/22,BBA,Business Administration (SN)
49253890,UG,BS   ,Bachelor of Science,8/31/18,BSKEX,Kinesiology: Exercise Science
49255220,UG,BA   ,Bachelor of Arts,5/4/18,BAHIS,HISTORY
57486590,UG,BS   ,Bachelor of Science,12/14/18,BSBCT,BROADCASTING
57490580,UG,BS   ,Bachelor of Science,4/24/20,BSACT,Accounting
3033730,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
72679180,UG,BBA  ,Bachelor of Busi Admin,6/30/21,BBA,Business Administration (SN)
114735110,UG,AML  ,Assoc Min Leadership,6/27/23,AML,Ministerial Leadership (SN)
56737800,UG,BS   ,Bachelor of Science,4/24/20,BSKEX,Kinesiology: Exercise Science
56740460,UG,BS   ,Bachelor of Science,7/27/22,ELEMK,Elementary Education
56741790,UG,BA   ,Bachelor of Arts,12/14/18,BAENG,ENGLISH
55704390,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
55705720,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
55708380,UG,BA   ,Bachelor of Arts,11/30/18,BAEIC,ENGLISH & INTERCULTURAL STUDIES
62420890,UG,AML  ,Assoc Min Leadership,7/31/19,AML,Ministerial Leadership (SN)
62424880,UG,AML  ,Assoc Min Leadership,5/4/18,AML,Ministerial Leadership (SN)
62438180,UG,BS   ,Bachelor of Science,5/4/18,BSDMD,Digital Media & Design (SN)
124241950,UG,BS   ,Bachelor of Science,12/7/23,BSCJS,Criminal Justice & Legal Studies
47434450,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
57299060,UG,BS   ,Bachelor of Science,10/31/19,BSHUS,Human Services (SN)
72729720,UG,AML  ,Assoc Min Leadership,8/20/20,AML,Ministerial Leadership (SN)
72731050,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
72739030,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
62462120,UG,AA   ,Associate of Arts,12/17/20,AAGN,General Education
95712120,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
57304380,UG,BS   ,Bachelor of Science,8/20/20,BSCRO,Criminal Justice (SN)
3186680,UG,BS   ,Bachelor of Science,5/3/22,BSBPL,Business & Professional Leadership (SN)
3189340,UG,BS   ,Bachelor of Science,4/26/19,BSMAT,Mathematics
72818830,UG,BS   ,Bachelor of Science,12/17/20,BSLDO,Organizational Leadership (SN)
62483400,UG,BS   ,Bachelor of Science,4/27/23,BSBIM,Biology: Medical Sciences
62486060,UG,BS   ,Bachelor of Science,5/4/18,BSSMB,SPORT MANAGEMENT: BUSINESS
62487390,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
3966060,UG,BS   ,Bachelor of Science,5/4/18,BSYFM,YOUTH & FAMILY MINISTRIES
3968720,UG,BS   ,Bachelor of Science,7/31/18,BIOPR,BIOLOGY: PRE-MED
3209290,UG,BA   ,Bachelor of Arts,6/30/21,BAMMN,MISSIONAL MINISTRIES
62528620,UG,BA   ,Bachelor of Arts,4/29/22,BAMDS,Multidisciplinary Studies
48314910,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
48316240,UG,BS   ,Bachelor of Science,12/13/19,BSMUB,MUSIC BUSINESS
48317570,UG,BS   ,Bachelor of Science,4/24/20,BSPR,PUBLIC RELATIONS
48318900,UG,BA   ,Bachelor of Arts,5/4/18,BAMDS,Multidisciplinary Studies
48324220,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
57889580,UG,BS   ,Bachelor of Science,5/4/18,BSGRD,Graphic Design
57890910,UG,BS   ,Bachelor of Science,4/26/19,ELEMK,Elementary Education
4561900,UG,BS   ,Bachelor of Science,5/4/18,SDENG,Secondary English
4564560,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
48269690,UG,BS   ,Bachelor of Science,9/30/18,BSSMB,SPORT MANAGEMENT: BUSINESS
53505900,UG,BS   ,Bachelor of Science,10/31/19,BSBIO,General Biology
134884610,UG,BS   ,Bachelor of Science,8/22/23,BSGS,General Studies
62576500,UG,BBA  ,Bachelor of Busi Admin,8/20/20,BBA,Business Administration (SN)
62585810,UG,BFA  ,Bachelor of Fine Arts,4/30/21,BFACW,Creative Writing
126686490,UG,BS   ,Bachelor of Science,12/12/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
44488500,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
62617730,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
62621720,UG,BS   ,Bachelor of Science,12/10/21,BSCMS,Communication & Mass Media (SN)
126909930,UG,BS   ,Bachelor of Science,12/7/23,BSSPT,Sport Management
877800,UG,BA   ,Bachelor of Arts,11/8/21,BAENG,ENGLISH
3362240,UG,BS   ,Bachelor of Science,8/31/19,BSMLX,MINISTERIAL LEADERSHIP (SN)
62639010,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
65074240,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
72906610,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
80341310,UG,BS   ,Bachelor of Science,4/7/22,BSBIO,General Biology
80342640,UG,BS   ,Bachelor of Science,12/10/20,BSLDR,Organizational Leadership
80346630,UG,BS   ,Bachelor of Science,5/2/23,BSMLX,MINISTERIAL LEADERSHIP (SN)
80357270,UG,BS   ,Bachelor of Science,5/2/23,BSMGT,Management
80375890,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
80385200,UG,ACM  ,Assoc Christian Ministry,12/17/20,ACM,Christian Ministry (SN)
80386530,UG,ACM  ,Assoc Christian Ministry,4/30/21,ACM,Christian Ministry (SN)
80394510,UG,BS   ,Bachelor of Science,6/28/22,BSMNL,MINISTERIAL LEADERSHIP (SN)
136617600,UG,AML  ,Assoc Min Leadership,5/2/23,AAMLO,MINISTERIAL LEADERSHIP (SN)
62725460,UG,BBA  ,Bachelor of Busi Admin,8/23/22,BBA,Business Administration (SN)
62732110,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
62746740,UG,BS   ,Bachelor of Science,12/18/20,BSMGT,Management
40108810,UG,BS   ,Bachelor of Science,1/31/18,SDSSC,Secondary Social Sciences
40118120,UG,BBA  ,Bachelor of Busi Admin,5/4/18,BBA,Business Administration (SN)
80423770,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
73721900,UG,AML  ,Assoc Min Leadership,4/24/20,AML,Ministerial Leadership (SN)
84521500,UG,ACM  ,Assoc Christian Ministry,4/30/21,ACM,Christian Ministry (SN)
84549430,UG,BS   ,Bachelor of Science,6/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
62774670,UG,BBA  ,Bachelor of Busi Admin,12/13/19,BBALD,BUSINESS LEADERSHIP (SN)
62776000,UG,AML  ,Assoc Min Leadership,6/30/18,AML,Ministerial Leadership (SN)
62785310,UG,BS   ,Bachelor of Science,5/4/18,ELEMK,Elementary Education
62786640,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
84580020,UG,BS   ,Bachelor of Science,12/7/24,BSGS,General Studies
84581350,UG,BS   ,Bachelor of Science,5/2/23,BSKPT,Kinesiology: Pre-Physical Therapy
84590660,UG,BBA  ,Bachelor of Busi Admin,8/31/20,BBA,Business Administration (SN)
84603960,UG,BS   ,Bachelor of Science,9/18/23,BSFLM,Film Production
69215860,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
69225170,UG,BS   ,Bachelor of Science,12/17/20,BSCRO,Criminal Justice (SN)
69227830,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
137427570,UG,BS   ,Bachelor of Science,8/22/23,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
74749990,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
62839840,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
62854470,UG,AML  ,Assoc Min Leadership,4/26/19,AML,Ministerial Leadership (SN)
62861120,UG,AA   ,Associate of Arts,5/4/18,AAGN,General Education
69233150,UG,BS   ,Bachelor of Science,12/10/21,BSINB,International Business
69253100,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
74772600,UG,BS   ,Bachelor of Science,5/3/22,BSFLM,Film Production
74785900,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
74807180,UG,BS   ,Bachelor of Science,12/10/21,BSSMC,SPORT MANAGEMENT: COACHING
74812500,UG,BS   ,Bachelor of Science,4/24/20,BSDMD,Digital Media & Design (SN)
62886390,UG,BS   ,Bachelor of Science,8/25/21,BSMLX,MINISTERIAL LEADERSHIP (SN)
45975440,UG,BS   ,Bachelor of Science,12/14/18,BSPSO,PSYCHOLOGY (SN)
45978100,UG,BS   ,Bachelor of Science,4/26/19,BSCRM,Criminal Justice
23701930,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
64699180,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
69293000,UG,BS   ,Bachelor of Science,12/15/22,BSCRO,Criminal Justice (SN)
69344870,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
69364820,UG,BS   ,Bachelor of Science,4/26/19,BSHUS,Human Services (SN)
74816490,UG,BSW  ,Bachelor of Social Work,4/24/20,BSW,Social Work
74817820,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
74824470,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
74828460,UG,BS   ,Bachelor of Science,4/24/20,BSPSO,PSYCHOLOGY (SN)
74848410,UG,BS   ,Bachelor of Science,4/30/23,BSCRO,Criminal Justice (SN)
57083600,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
57186010,UG,BA   ,Bachelor of Arts,4/26/19,BAMDS,Multidisciplinary Studies
57187340,UG,BS   ,Bachelor of Science,5/4/18,BSPMN,PRACTICAL MINISTRIES
57190000,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
57191330,UG,BS   ,Bachelor of Science,4/24/20,BSKOT,Kinesiology: Pre-Occupational Therapy
56028910,UG,BS   ,Bachelor of Science,4/30/21,BSSMC,SPORT MANAGEMENT: COACHING
52790360,UG,BS   ,Bachelor of Science,12/13/19,BSHIS,HISTORY
96850600,UG,BS   ,Bachelor of Science,5/2/23,BSLGS,Legal Studies
69390090,UG,BA   ,Bachelor of Arts,4/24/20,BAMUS,Music
69449940,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
69451270,UG,BS   ,Bachelor of Science,6/30/21,BSCRM,Criminal Justice
74913580,UG,BS   ,Bachelor of Science,6/28/22,BSLGS,Legal Studies
74914910,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
74928210,UG,BS   ,Bachelor of Science,4/30/21,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
4652340,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
51923200,UG,BS   ,Bachelor of Science,12/14/18,BSHUS,Human Services (SN)
51928520,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
51929850,UG,BS   ,Bachelor of Science,4/26/19,BSPMN,PRACTICAL MINISTRIES
51931180,UG,BS   ,Bachelor of Science,4/26/19,BIOPR,BIOLOGY: PRE-MED
51932510,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
46653740,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
58716840,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
64761690,UG,BS   ,Bachelor of Science,12/14/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
